הזמנה,תאריך,סטטוס הזמנה,מס. לקוח,שם לקוח,סוג מכירה,תאור סוג מכירה,מס' סוכן,שם סוכן,לטיפול,"מק""ט",ת. אספקה,מחיר מינימום,תאור מוצר,"מחירון בסיס ש""ח","מחיר בתעודה ש""ח",מחירון בסיס USD,מחיר בתעודה USD,מחירון בסיס,מחיר בתעודה,מטבע שורה,כמות,"סה""כ ב-ש""ח","סה""כ ב-USD","סה""כ במטבע הזמנה","סה""כ אחרי הנחה",מטבע הזמנה,יתרה לאספקה,תשלום מראש,סגורה?,פרויקט,תאור פרויקט,מספר פעילות (WBS),מספר פעילות,שם פעילות,סטטוס שורת הזמנה,כ.ארוזה/דווח פנימי,מהדורת מוצר,מהדורת עץ מוצר
SO25000687,3/5/2025,נדחה,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,26000846,3/6/2025,0.00,"מתג תעשייתי ISW 8GBP,4-SFP",0.00,4240.00,0.00,1170.95,0.00,4240.00,"ש""ח",1,4240.00,1170.95,4240.00,4240.00,"ש""ח",1,,,PR24000170,ע.ירושלים - בקרה רמזורים,,0,,,0,,
SO25000687,3/5/2025,נדחה,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,26000848,3/6/2025,0.00,"ג'יביק 1000BASE-LX SFP 10 Pack, Hi",0.00,4210.43,0.00,1162.78,0.00,4210.43,"ש""ח",2,8420.86,2325.56,8420.86,8420.86,"ש""ח",2,,,PR24000170,ע.ירושלים - בקרה רמזורים,,0,,,0,,
SO25000687,3/5/2025,נדחה,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,26000847,3/6/2025,0.00,ספק כח למתג תעשייתי IS AC-DC PS 240W,0.00,214.96,0.00,59.36,0.00,214.96,"ש""ח",1,214.96,59.36,214.96,214.96,"ש""ח",1,,,PR24000170,ע.ירושלים - בקרה רמזורים,,0,,,0,,
SO25000687,3/5/2025,נדחה,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,17000300,3/6/2025,0.00,סיב אופטי 48 סיב S.M משוריין,0.00,4.10,0.00,1.13,0.00,4.10,"ש""ח",300,1230.00,339.69,1230.00,1230.00,"ש""ח",0,,Y,PR24000170,ע.ירושלים - בקרה רמזורים,,0,,,0,,
SO25000687,3/5/2025,נדחה,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,16000263,3/6/2025,0.00,קלוזר 24,0.00,1100.00,0.00,303.78,0.00,1100.00,"ש""ח",1,1100.00,303.78,1100.00,1100.00,"ש""ח",0,,Y,PR24000170,ע.ירושלים - בקרה רמזורים,,0,,,0,,
SO25000687,3/5/2025,נדחה,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,19000022,3/6/2025,0.00,"סרט בידוד רוחב ""2 שחור",0.00,5.90,0.00,1.63,0.00,5.90,"ש""ח",2,11.80,3.26,11.80,11.80,"ש""ח",2,,,PR24000170,ע.ירושלים - בקרה רמזורים,,0,,,0,,
SO25000689,3/5/2025,נדחה,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,14000365,3/5/2025,0.00,בסיס יציקה+הארקה לעמוד מצלמה 12 מ' 4 ברגים,0.00,504.97,0.00,139.46,0.00,504.97,"ש""ח",2,1009.94,278.91,1009.94,1009.94,"ש""ח",0,,Y,PR24000170,ע.ירושלים - בקרה רמזורים,,0,,,0,,
SO25000689,3/5/2025,נדחה,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,26000846,3/5/2025,0.00,"מתג תעשייתי ISW 8GBP,4-SFP",0.00,4240.00,0.00,1170.95,0.00,4240.00,"ש""ח",4,16960.00,4683.79,16960.00,16960.00,"ש""ח",0,,Y,PR24000170,ע.ירושלים - בקרה רמזורים,,0,,,0,,
SO25000689,3/5/2025,נדחה,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,26000848,3/5/2025,0.00,"ג'יביק 1000BASE-LX SFP 10 Pack, Hi",0.00,4210.43,0.00,1162.78,0.00,4210.43,"ש""ח",8,33683.44,9302.25,33683.44,33683.44,"ש""ח",8,,,PR24000170,ע.ירושלים - בקרה רמזורים,,0,,,0,,
SO25000689,3/5/2025,נדחה,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,26000847,3/5/2025,0.00,ספק כח למתג תעשייתי IS AC-DC PS 240W,0.00,214.96,0.00,59.36,0.00,214.96,"ש""ח",4,859.84,237.46,859.84,859.84,"ש""ח",0,,Y,PR24000170,ע.ירושלים - בקרה רמזורים,,0,,,0,,
SO25000689,3/5/2025,נדחה,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,22002476,3/5/2025,0.00,מצלמת PTZ BOSCH  MIC-7522-Z30W,0.00,13250.14,0.00,3659.25,0.00,13250.14,"ש""ח",2,26500.28,7318.50,26500.28,26500.28,"ש""ח",0,,Y,PR24000170,ע.ירושלים - בקרה רמזורים,,0,,,0,,
SO25000689,3/5/2025,נדחה,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,14000366,3/5/2025,0.00,"עמוד מתומן 12 מ' ""דגם ירושלים"" כולל פלטה 4 חורים",0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",2,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000170,ע.ירושלים - בקרה רמזורים,,0,,,0,,
SO25000689,3/5/2025,נדחה,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,19000022,3/5/2025,0.00,"סרט בידוד רוחב ""2 שחור",0.00,5.90,0.00,1.63,0.00,5.90,"ש""ח",2,11.80,3.26,11.80,11.80,"ש""ח",0,,Y,PR24000170,ע.ירושלים - בקרה רמזורים,,0,,,0,,
SO25000689,3/5/2025,נדחה,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,26000912,3/5/2025,0.00,קיסטון לשקע CAT-6A,0.00,8.60,0.00,2.38,0.00,8.60,"ש""ח",4,34.40,9.50,34.40,34.40,"ש""ח",0,,Y,PR24000170,ע.ירושלים - בקרה רמזורים,,0,,,0,,
SO25000689,3/5/2025,נדחה,106005,עיריית ירושלים,001,רכש לפרויקט,,,אלכס גלפרין,25001204,3/5/2025,0.00,שנאי מבדל 150VA 230/27V מורכב,0.00,219.94,0.00,60.74,0.00,219.94,"ש""ח",1,219.94,60.74,219.94,219.94,"ש""ח",0,,Y,PR24000170,ע.ירושלים - בקרה רמזורים,,0,,,0,,
SO25000690,3/6/2025,מבוטלת,106434,"אריאל וימאזור בקרת תנועה וחניה בע""מ",001,רכש לפרויקט,,,זהר ורדי,19000287,3/6/2025,0.00,נעלים גבוהות דגם S3 +מגן,0.00,170.00,0.00,47.03,0.00,170.00,"ש""ח",8,1360.00,376.21,1360.00,1360.00,"ש""ח",8,,Y,PR25000050,ציוד וכלי עבודה עלות המכר,,0,,,0,,
SO25000691,3/6/2025,בוצעה,106434,"אריאל וימאזור בקרת תנועה וחניה בע""מ",000,כללית,,,סטיב דבורקין,26000395,3/16/2025,0.00,מסך 27'' פיליפס,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR25000050,ציוד וכלי עבודה עלות המכר,,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000119,3/6/2025,0.00,FN BASIC ASSY / E (230V)  9586 134 01150 (בקר),0.00,6237.09,0.00,1725.34,0.00,6237.09,"ש""ח",1,6237.09,1725.34,6237.09,6237.09,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000125,3/6/2025,0.00,SUB RACK 3U/84TE (unassembled) 3522 759 96850,0.00,232.97,0.00,64.45,0.00,232.97,"ש""ח",1,232.97,64.45,232.97,232.97,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000120,3/6/2025,0.00,FN XLS-L EXT KIT (230V) 9586 134 08180,0.00,314.52,0.00,87.00,0.00,314.52,"ש""ח",1,314.52,87.00,314.52,314.52,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000118,3/6/2025,0.00,ASSY XLS12–L  (230V) 3522 704 73580 (LCM),0.00,1972.19,0.00,545.56,0.00,1972.19,"ש""ח",3,5916.57,1636.67,5916.57,5916.57,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000122,3/6/2025,0.00,XIO16 KIT 16 IN 16 OUT  9586 134 90060,0.00,1358.48,0.00,375.79,0.00,1358.48,"ש""ח",2,2716.96,751.58,2716.96,2716.96,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000133,3/6/2025,0.00,Backplane XDIO 3522 704 25050 (לוח אם לכרטיס IO),0.00,329.71,0.00,91.21,0.00,329.71,"ש""ח",1,329.71,91.21,329.71,329.71,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000121,3/6/2025,0.00,XD16 KIT 8 CH PROTECTED  9587 134 90020,0.00,1448.18,0.00,400.60,0.00,1448.18,"ש""ח",1,1448.18,400.60,1448.18,1448.18,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000131,3/6/2025,0.00,מסך TFT 7'' MMI 4000 110 00110,0.00,1972.15,0.00,545.55,0.00,1972.15,"ש""ח",1,1972.15,545.55,1972.15,1972.15,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000138,3/6/2025,0.00,ספק כח HDR-30-24,0.00,29.95,0.00,8.28,0.00,29.95,"ש""ח",1,29.95,8.28,29.95,29.95,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,11000139,3/6/2025,0.00,ספק כח HDR-100-24N,0.00,87.72,0.00,24.27,0.00,87.72,"ש""ח",1,87.72,24.27,87.72,87.72,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,26001046,3/6/2025,0.00,כבל HDMI זכר זכר אורך 1 מטר,0.00,6.81,0.00,1.88,0.00,6.81,"ש""ח",1,6.81,1.88,6.81,6.81,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,26000862,3/6/2025,0.00,כבל רשת 50 ס''מ CAT-6,0.00,2.50,0.00,0.69,0.00,2.50,"ש""ח",1,2.50,0.69,2.50,2.50,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,31000048,3/6/2025,0.00,מסגרת לבקר דמבך/PEEK,0.00,200.00,0.00,55.33,0.00,200.00,"ש""ח",1,200.00,55.33,200.00,200.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,31000399,3/6/2025,0.00,פח גב לארון מנגנון דלת צד ימין כולל זוויות,0.00,300.00,0.00,82.99,0.00,300.00,"ש""ח",1,300.00,82.99,300.00,300.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,31000055,3/6/2025,0.00,"תא ח""ח בארון פיברגלס",0.00,95.00,0.00,26.28,0.00,95.00,"ש""ח",1,95.00,26.28,95.00,95.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,13000022,3/6/2025,0.00,"ארון  2/470   (1226X1136X470)תא ח""ח צד ימין",0.00,2884.99,0.00,798.06,0.00,2884.99,"ש""ח",1,2884.99,798.06,2884.99,2884.99,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,31000047,3/6/2025,0.00,תא לתיק תוכניות,0.00,30.00,0.00,8.30,0.00,30.00,"ש""ח",1,30.00,8.30,30.00,30.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,16000022,3/6/2025,0.00,קופ' 150X110X70  410C5A,0.00,11.00,0.00,3.04,0.00,11.00,"ש""ח",1,11.00,3.04,11.00,11.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000257,3/6/2025,0.00,"גוף תאורה ""לייזר לד"" 30 ס''מ 5000K 4W",0.00,26.00,0.00,7.19,0.00,26.00,"ש""ח",1,26.00,7.19,26.00,26.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000351,3/6/2025,0.00,פס השוואת פוטנצילים 4X4X200,0.00,22.50,0.00,6.22,0.00,22.50,"ש""ח",1,22.50,6.22,22.50,22.50,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,31000043,3/6/2025,0.00,סטופר לרמה של בקר דמבך,0.00,7.68,0.00,2.12,0.00,7.68,"ש""ח",1,7.68,2.12,7.68,7.68,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,33000028,3/6/2025,0.00,מנעול חצי צלינדר אחיד מתכוונן GELEM 40 מ''מ דלת ראשית מס' 1,0.00,54.00,0.00,14.94,0.00,54.00,"ש""ח",1,54.00,14.94,54.00,54.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,24000000,3/6/2025,0.00,PG-5 מנעול לתא שוטר,0.00,39.32,0.00,10.88,0.00,39.32,"ש""ח",1,39.32,10.88,39.32,39.32,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000472,3/6/2025,0.00,מבודד 2X16A,0.00,12.50,0.00,3.46,0.00,12.50,"ש""ח",2,25.00,6.92,25.00,25.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000349,3/6/2025,0.00,מהדק כניסה 35 ממר לפליז 8X6/10X8,0.00,5.80,0.00,1.60,0.00,5.80,"ש""ח",1,5.80,1.60,5.80,5.80,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000409,3/6/2025,0.00,פס צבירה מפליז 6X8 עם ברגים,0.00,0.00,0.00,0.00,0.00,0.00,"ש""ח",1,0.00,0.00,0.00,0.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,17000093,3/6/2025,0.00,כבל גמיש אפור ממוספר  3X6,0.00,14.54,0.00,4.02,0.00,14.54,"ש""ח",1,14.54,4.02,14.54,14.54,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000243,3/6/2025,0.00,תקע סייקון CEE 210306 3X16A,0.00,4.80,0.00,1.33,0.00,4.80,"ש""ח",1,4.80,1.33,4.80,4.80,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,16000210,3/6/2025,0.00,קופסא D-24 ל 4 ח''א,0.00,26.02,0.00,7.20,0.00,26.02,"ש""ח",1,26.02,7.20,26.02,26.02,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25001120,3/6/2025,0.00,מפ''ז מחליף 1-0-2 2X40A על פס דין HAGGER,0.00,97.00,0.00,26.83,0.00,97.00,"ש""ח",1,97.00,26.83,97.00,97.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000008,3/6/2025,0.00,ממסר פחת דגם 2P 40A 30MA  -A(צ'ינט),0.00,51.00,0.00,14.11,0.00,51.00,"ש""ח",1,51.00,14.11,51.00,51.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000301,3/6/2025,0.00,"מפ""ז 1X32A צ'ינט",0.00,16.90,0.00,4.67,0.00,16.90,"ש""ח",2,33.80,9.35,33.80,33.80,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000200,3/6/2025,0.00,"ח""א  1X16A  6K (צ'ניט)",0.00,4.40,0.00,1.22,0.00,4.40,"ש""ח",1,4.40,1.22,4.40,4.40,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000011,3/6/2025,0.00,"ח""א   1X6A   6K(צ'ינט)",0.00,4.40,0.00,1.22,0.00,4.40,"ש""ח",2,8.80,2.43,8.80,8.80,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000013,3/6/2025,0.00,"ח""א  1X10A   6K (צ'יניט)",0.00,4.40,0.00,1.22,0.00,4.40,"ש""ח",1,4.40,1.22,4.40,4.40,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000077,3/6/2025,0.00,קולט ברק  CHINT -15KA 40KA 1.2KV 1P,0.00,67.00,0.00,18.53,0.00,67.00,"ש""ח",2,134.00,37.07,134.00,134.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000303,3/6/2025,0.00,"מפ""ז  40A  SB 240",0.00,63.00,0.00,17.43,0.00,63.00,"ש""ח",1,63.00,17.43,63.00,63.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000015,3/6/2025,0.00,"ח""א דו פאזי 10KA C-40 (צ'ינט)",0.00,47.50,0.00,13.14,0.00,47.50,"ש""ח",1,47.50,13.14,47.50,47.50,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25000121,3/6/2025,0.00,ממסר 2 מגעים רחבים נשלפים 35.02+לד D.C.V24,0.00,15.00,0.00,4.15,0.00,15.00,"ש""ח",1,15.00,4.15,15.00,15.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25001049,3/6/2025,0.00,בסיס ממסר 8 פינים מגעים רחבים 13F-2Z-C4,0.00,13.00,0.00,3.60,0.00,13.00,"ש""ח",1,13.00,3.60,13.00,13.00,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
SO25000692,3/6/2025,מאושרת לבצוע,106034,"נת""ע-נתיבי תחבורה עירוניים להסעת המונים בע""מ",001,רכש לפרויקט,,,אלכס גלפרין,25001314,3/6/2025,0.00,פס צבירה 2X11 עד 125A,0.00,28.01,0.00,7.75,0.00,28.01,"ש""ח",1,28.01,7.75,28.01,28.01,"ש""ח",0,,Y,PR24000133,"נת""ע-קו ירוק סגול",,0,,,0,,
