תאריך,מק'ט,תאור מוצר,כמות,יח',כמות מפעל,יח' מפעל,תעודה,סוג תעודה,למחסן,איתור,הזמנה,מס' ספק,שם ספק
4/21/2025,22002850,מצלמת DAHUA DHI-ITC413-PW4D-IZ3 2.7-12 מ''מ,1,יח',1,יח',GR25000630,קבלות סחורה מספק,Main,0,PO25000605,2030385,"גטר גרופ בע""מ"
4/21/2025,25001010,קולט ברק דגם A9L20500 1P+N 20KA (שניידר אלקטריק),32,יח',32,יח',GR25000632,קבלות סחורה מספק,Main,0,PO25000371,2030547,כנעני חשמל
4/21/2025,25001347,ממסר חכם לפס דין שלי פרו Shelly Pro 1Pm,5,יח',5,יח',GR25000627,קבלות סחורה מספק,Main,0,PO25000081,2030885,"או.זי.ג'י בע""מ"
4/21/2025,30000131,בורג ראש עגול פיליפס M3X8,100,יח',100,יח',GR25000633,קבלות סחורה מספק,Main,0,PO25000807,2030503,"רז צ.צ טכני 2003 בע""מ"
4/21/2025,30000245,בורג ר''צ פיליפס מצ' M3X18,100,יח',100,יח',GR25000633,קבלות סחורה מספק,Main,0,PO25000807,2030503,"רז צ.צ טכני 2003 בע""מ"
4/21/2025,34000011,חוליה  80/100,3,יח',3,יח',GR25000624,קבלות סחורה מספק,Main,0,PO25000425,2030364,"אביעם אינסטלציה ובניין(מקבוצת ש.אל)בע""מ"
4/21/2025,34000157,"צינור שרשורי  ""3 שחור",50,יח',50,יח',GR25000624,קבלות סחורה מספק,Main,0,PO25000425,2030364,"אביעם אינסטלציה ובניין(מקבוצת ש.אל)בע""מ"
4/22/2025,12000034,"עדשה חלבית קוטר  41.5  ס""מ חץ ישר וימינה",10,יח',10,יח',GR25000647,קבלות סחורה מספק,Main,0,PO25000822,2030301,"שיר פלסט בע""מ"
4/22/2025,12000034,"עדשה חלבית קוטר  41.5  ס""מ חץ ישר וימינה",10,יח',10,יח',GR25000647,קבלות סחורה מספק,Main,0,PO25000890,2030301,"שיר פלסט בע""מ"
4/22/2025,12000034,"עדשה חלבית קוטר  41.5  ס""מ חץ ברך שמאלה",15,יח',15,יח',GR25000647,קבלות סחורה מספק,Main,0,PO25000822,2030301,"שיר פלסט בע""מ"
4/22/2025,12000034,"עדשה חלבית קוטר  41.5  ס""מ חץ ישר",40,יח',40,יח',GR25000647,קבלות סחורה מספק,Main,0,PO25000822,2030301,"שיר פלסט בע""מ"
4/22/2025,12000034,"עדשה חלבית קוטר  41.5  ס""מ חץ ישר",50,יח',50,יח',GR25000647,קבלות סחורה מספק,Main,0,PO25000892,2030301,"שיר פלסט בע""מ"
4/22/2025,16000036,תיקון משאבה גדולה לביוב לפי ה מחיר441172,1,יח',1,יח',GR25000646,קבלות סחורה מספק,Main,0,PO25000391,2030559,הידרה - שרותי הנדסה
4/22/2025,17000009,22X1.5+1X2.5+1X4 כבל,1498,יח',1498,יח',GR25000643,קבלות סחורה מספק,Main,0,PO24000567,2030103,"ג.ברס שיווק (1983) בע""מ"
4/22/2025,17000011,8X1.5+1X2.5+1X4 כבל,500,יח',500,יח',GR25000643,קבלות סחורה מספק,Main,0,PO24000567,2030103,"ג.ברס שיווק (1983) בע""מ"
4/22/2025,17000026,כבל טוויסטד 2X14  בילדין,515,יח',515,יח',GR25000645,קבלות סחורה מספק,Main,0,PO25000894,2030103,"ג.ברס שיווק (1983) בע""מ"
4/22/2025,17000059,כבל CAT-7 חיצוני (OUTDOOR),500,יח',500,יח',GR25000645,קבלות סחורה מספק,Main,0,PO25000894,2030103,"ג.ברס שיווק (1983) בע""מ"
4/22/2025,19000113,הורדת אלמנטים לחניון תת קרקעי בכננת-עבודת מנוף הובלה,1,יח',1,יח',GR25000640,קבלות סחורה מספק,Main,0,PO25000236,2030367,"הובלות משה כהן מנופים ושינוע בע""מ"
4/22/2025,19001224,"סיקה אנקור פיקס 2+ טרופיקל שפורפרת 300 מ""ל",5,יח',5,יח',GR25000639,קבלות סחורה מספק,Main,0,PO24000640,2030231,"מעודד צבעים בע""מ"
4/22/2025,19001231,משאבה טבולה PEDROLLO TOP 2,1,יח',1,יח',GR25000646,קבלות סחורה מספק,Main,0,PO25000391,2030559,הידרה - שרותי הנדסה
4/22/2025,19001232,בקר זרימה אלקטרוני למשאבה LOGICSTOP,1,יח',1,יח',GR25000646,קבלות סחורה מספק,Main,0,PO25000391,2030559,הידרה - שרותי הנדסה
4/22/2025,20000225,"מברשת צבע ""4 (3000)",24,יח',24,יח',GR25000637,קבלות סחורה מספק,Main,0,PO25000826,2030503,"רז צ.צ טכני 2003 בע""מ"
4/22/2025,20000828,פוטר למברגה מתכתי לאימפקט,1,יח',1,יח',GR25000641,קבלות סחורה מספק,Main,0,PO25000749,2030337,"טכנו-בורג בע""מ"
4/22/2025,26000376,מגשר אופטי כפול סינגלמוד  1 מ' LC/LC,10,יח',10,יח',GR25000644,קבלות סחורה מספק,Main,0,PO25000893,2030103,"ג.ברס שיווק (1983) בע""מ"
4/22/2025,26000456,מגשר אופטי  S.M כפול באורך 1 מטר  SC/LC,10,יח',10,יח',GR25000644,קבלות סחורה מספק,Main,0,PO25000893,2030103,"ג.ברס שיווק (1983) בע""מ"
4/22/2025,26001124,תחנת עגינה אוניברסאלית ניידת מחיבור TYPE-C,1,יח',1,יח',GR25000638,קבלות סחורה מספק,Main,0,PO25000866,2030190,אדי פתרונות
4/22/2025,30000033,אום משושה 5/8 BSW,100,יח',100,יח',GR25000642,קבלות סחורה מספק,Main,0,PO25000812,2030337,"טכנו-בורג בע""מ"
4/22/2025,30000039,דסקית שטוחה  5/8X3X40,200,יח',200,יח',GR25000642,קבלות סחורה מספק,Main,0,PO25000812,2030337,"טכנו-בורג בע""מ"
4/22/2025,30000086,בורג הדוק 5/8X200,100,יח',100,יח',GR25000642,קבלות סחורה מספק,Main,0,PO25000812,2030337,"טכנו-בורג בע""מ"
4/23/2025,19000144,צבע סילבסטר 600-001  גלון טמבור,20,יח',20,יח',GR25000648,קבלות סחורה מספק,Main,0,PO25000380,2030231,"מעודד צבעים בע""מ"
4/23/2025,19000560,מפה סינופטית,1,יח',1,יח',GR25000654,קבלות סחורה מספק,Main,0,PO25000654,2030374,שלטים שי
4/23/2025,19000560,מפה סינופטית,1,יח',1,יח',GR25000655,קבלות סחורה מספק,Main,0,PO25000834,2030374,שלטים שי
4/23/2025,19001150,תעלה מחורצת  40X60,20,יח',20,יח',GR25000649,קבלות סחורה מספק,Main,0,PO25000854,2030420,"נ.חן חשמל בע""מ"
4/23/2025,22001303,צ'קלקה צהוב לד לשער/מחסום 220V,2,יח',2,יח',GR25000650,קבלות סחורה מספק,Main,0,PO25000787,2030420,"נ.חן חשמל בע""מ"
4/23/2025,25000028,מהדק מס' 2 למוליכי חשמל,50,יח',50,יח',GR25000652,קבלות סחורה מספק,Main,0,PO25000449,2030420,"נ.חן חשמל בע""מ"
4/23/2025,25000271,"מהדק הארקה 4 ממ""ר SL4/35-1212.2",50,יח',50,יח',GR25000659,קבלות סחורה מספק,Main,0,PO25000802,2030304,"תפוז חשמל אלקטרוניקה ובקרה בע""מ"
4/23/2025,25000891,טרמוסטט ללוח מ 0-60 מעלות,10,יח',10,יח',GR25000658,קבלות סחורה מספק,Main,0,PO25000760,2030304,"תפוז חשמל אלקטרוניקה ובקרה בע""מ"
4/23/2025,25001035,סופית חוט נלחצת אפורה+בידוד 0.75-8 E (שקית 100 יח'),5,יח',5,יח',GR25000658,קבלות סחורה מספק,Main,0,PO25000760,2030304,"תפוז חשמל אלקטרוניקה ובקרה בע""מ"
4/23/2025,25001037,סופית חוט נלחצת שחורה+בידוד 1.5-8 E (שקית 100 יח'),7,יח',7,יח',GR25000658,קבלות סחורה מספק,Main,0,PO25000760,2030304,"תפוז חשמל אלקטרוניקה ובקרה בע""מ"
4/23/2025,25001038,סופית חוט נלחצת כחולה+בידוד 2.5-8 E (שקית 100 יח'),3,יח',3,יח',GR25000657,קבלות סחורה מספק,Main,0,PO25000781,2030304,"תפוז חשמל אלקטרוניקה ובקרה בע""מ"
4/23/2025,25001110,דופן למהדק WDU2.5-10,50,יח',50,יח',GR25000653,קבלות סחורה מספק,Main,0,PO25000759,2030191,"אוריאל שי בע""מ"
4/23/2025,25001165,מהדק WDU 2.5,50,יח',50,יח',GR25000653,קבלות סחורה מספק,Main,0,PO25000759,2030191,"אוריאל שי בע""מ"
4/23/2025,25001166,מהדק אדום WDU 2.5 RD,50,יח',50,יח',GR25000653,קבלות סחורה מספק,Main,0,PO25000759,2030191,"אוריאל שי בע""מ"
4/23/2025,25001167,מהדק שחור  WDU 2.5 BK,50,יח',50,יח',GR25000653,קבלות סחורה מספק,Main,0,PO25000759,2030191,"אוריאל שי בע""מ"
4/23/2025,25001171,סופית חוט נלחצת אפורה + בידוד כפולה - TE 0.75-8 (שקית 100 י,2,יח',2,יח',GR25000658,קבלות סחורה מספק,Main,0,PO25000760,2030304,"תפוז חשמל אלקטרוניקה ובקרה בע""מ"
4/23/2025,25001213,ממיר תדר מחד פאזי לתלת פאזי VFD7A5MS21ANSAA,1,יח',1,יח',GR25000651,קבלות סחורה מספק,Main,0,PO25000735,2030002,"אנסיטק בע""מ"
4/23/2025,25001299,סופית חוט נלחצת שחורה + בידוד כפולה - TE 1.50-8 (שקית 100 י,1,יח',1,יח',GR25000658,קבלות סחורה מספק,Main,0,PO25000760,2030304,"תפוז חשמל אלקטרוניקה ובקרה בע""מ"
4/23/2025,31000054,צבע אפור מט (חד ודי) RAL  7040,10,יח',10,יח',GR25000648,קבלות סחורה מספק,Main,0,PO25000380,2030231,"מעודד צבעים בע""מ"
4/23/2025,33000046,מנעול מולטילוק לארון בזק 29 מ''מ,45,יח',45,יח',GR25000656,קבלות סחורה מספק,Main,0,PO25000741,2030304,"תפוז חשמל אלקטרוניקה ובקרה בע""מ"
4/24/2025,11000132,USB DONGLE ROCKY 4ND,11,יח',11,יח',GR25000669,קבלות סחורה מספק,Main,0,PO24000805,2030308,Peek Traffic B.V
4/24/2025,12000100,מסגרת רקע לפנס לד דגם I,100,יח',100,יח',GR25000660,קבלות סחורה מספק,Main,0,PO25000913,2030301,"שיר פלסט בע""מ"
4/24/2025,19000113,הובלה,1,יח',1,יח',GR25000667,קבלות סחורה מספק,Main,0,PO24000739,2030644,"סמי עובדיה הובלות ומנופים בע""מ"
4/24/2025,19000113,הובלה אווירית כיסוי ח-ן 8385 להזמנה 388 מאושר רון,1,יח',1,יח',GR25000661,קבלות סחורה מספק,Main,0,PO25000779,2030873,"סיסא אוטומציה ביתית בע""מ"
4/24/2025,19000113,הובלה אווירית כיסוי ח-ן 6341 להזמנה 215850 מאושר רון,1,יח',1,יח',GR25000662,קבלות סחורה מספק,Main,0,PO25000779,2030873,"סיסא אוטומציה ביתית בע""מ"
4/24/2025,19000113,הובלה אווירית כיסוי ח-ן 5605 להזמנה 215552+3+6 מאושר רון,1,יח',1,יח',GR25000663,קבלות סחורה מספק,Main,0,PO25000779,2030873,"סיסא אוטומציה ביתית בע""מ"
4/24/2025,19000113,הובלה אווירית כיסוי ח-ן 4525 להזמנה 215348 מאושר רון,1,יח',1,יח',GR25000664,קבלות סחורה מספק,Main,0,PO25000779,2030873,"סיסא אוטומציה ביתית בע""מ"
4/24/2025,19000113,הובלה אווירית כיסוי ח-ן 4880 להזמנה 215659 מאושר רון,1,יח',1,יח',GR25000665,קבלות סחורה מספק,Main,0,PO25000779,2030873,"סיסא אוטומציה ביתית בע""מ"
4/24/2025,19000134,קצף פוליאוריטן,60,יח',60,יח',GR25000673,קבלות סחורה מספק,Main,0,PO25000667,2030526,חגי ירון
4/24/2025,19000134,קצף פוליאוריטן,60,יח',60,יח',GR25000674,קבלות סחורה מספק,Main,0,PO25000614,2030526,חגי ירון
4/24/2025,19000485,פח צבע לבן 18 ליטר,4,יח',4,יח',GR25000668,קבלות סחורה מספק,Main,0,PO25000652,2030231,"מעודד צבעים בע""מ"
4/24/2025,20000833,ארגונית ברגים,1,יח',1,יח',GR25000676,קבלות סחורה מספק,Main,0,PO25000493,2030526,חגי ירון
4/24/2025,22002443,מצלמה IR IP bullet 5Mp AVF H.265 IP67 SMB NBE-5503-AL,1,יח',1,יח',GR25000666,קבלות סחורה מספק,Main,0,PO24000466,2030362,"לדיקו בע""מ"
4/24/2025,26000847,ספק כח למתג תעשייתי IS AC-DC PS 240W,1,יח',1,יח',GR25000671,קבלות סחורה מספק,Main,0,PO25000524,2030526,חגי ירון
4/24/2025,26000847,ספק כח למתג תעשייתי IS AC-DC PS 240W,4,יח',4,יח',GR25000675,קבלות סחורה מספק,Main,0,PO25000528,2030526,חגי ירון
4/24/2025,26000862,כבל רשת 50 ס''מ CAT-6 צהוב,50,יח',50,יח',GR25000670,קבלות סחורה מספק,Main,0,PO25000908,2030139,"דגן מולטימדיה בע""מ"
4/24/2025,26000880,סרט דיו פי טאץ' 12 מ''מ TZ231 שחור/לבן למדפסת BROTHER,5,יח',5,יח',GR25000672,קבלות סחורה מספק,Main,0,PO25000722,2030526,חגי ירון
4/24/2025,26000912,קיסטון לשקע CAT-6A,500,יח',500,יח',GR25000670,קבלות סחורה מספק,Main,0,PO25000908,2030139,"דגן מולטימדיה בע""מ"
4/24/2025,26000995,קינסטון  3M,50,יח',50,יח',GR25000670,קבלות סחורה מספק,Main,0,PO25000908,2030139,"דגן מולטימדיה בע""מ"
4/27/2025,16000279,"ארון 1100X1115X320 כולל מחיצה מאורר, פילטר מנעול בזק, פחים",5,יח',5,יח',GR25000686,קבלות סחורה מספק,Main,0,PO25000832,2030532,"יקיר אורלייט תעשיות בע""מ"
4/27/2025,16000280,בסיס לארון 320/540 במידה 540X1115X320,5,יח',5,יח',GR25000686,קבלות סחורה מספק,Main,0,PO25000832,2030532,"יקיר אורלייט תעשיות בע""מ"
4/27/2025,17000040,חוט חשמל גמיש 0.75 ירוק,100,יח',100,יח',GR25000685,קבלות סחורה מספק,Main,0,PO25000879,2030071,"ארכה בע""מ"
4/27/2025,19000006,"דיסק חיתוך ""4.1/2 ברזל דק",50,יח',50,יח',GR25000679,קבלות סחורה מספק,Main,0,PO25000903,2030503,"רז צ.צ טכני 2003 בע""מ"
4/27/2025,19000006,"דיסק חיתוך ""4.1/2 ברזל דק",50,יח',50,יח',GR25000682,קבלות סחורה מספק,Main,0,PO25000896,2030503,"רז צ.צ טכני 2003 בע""מ"
4/27/2025,19000006,"דיסק חיתוך ""4.1/2 ברזל דק",100,יח',100,יח',GR25000678,קבלות סחורה מספק,Main,0,PO25000904,2030503,"רז צ.צ טכני 2003 בע""מ"
4/27/2025,19000137,שקע N-3 על הטיח,30,יח',30,יח',GR25000688,קבלות סחורה מספק,Main,0,PO25000895,2030420,"נ.חן חשמל בע""מ"
4/27/2025,19000287,מגף דגם S3 +מגן,2,יח',2,יח',GR25000687,קבלות סחורה מספק,Main,0,PO25000773,2030695,"תמוז סחר (1983) בע""מ"
4/27/2025,19001147,מולטי בנד 5 מטר נירוסטה + ברגים לסגירה,2,יח',2,יח',GR25000680,קבלות סחורה מספק,Main,0,PO25000882,2030503,"רז צ.צ טכני 2003 בע""מ"
4/27/2025,19001236,ניפל מגולוון 1.1/2'',50,יח',50,יח',GR25000684,קבלות סחורה מספק,Main,0,PO25000774,2030503,"רז צ.צ טכני 2003 בע""מ"
4/27/2025,19001237,מופה לניפל מגולוון 1.1/2'',50,יח',50,יח',GR25000684,קבלות סחורה מספק,Main,0,PO25000774,2030503,"רז צ.צ טכני 2003 בע""מ"
4/27/2025,20000225,"מברשת צבע ""4 (3000)",20,יח',20,יח',GR25000677,קבלות סחורה מספק,Main,0,PO25000813,2030503,"רז צ.צ טכני 2003 בע""מ"
4/27/2025,22001243,ספק כח PLANET POE-163 כולל כבל מתח,3,יח',3,יח',GR25000692,קבלות סחורה מספק,Main,0,PO25000881,2030056,"אדוויס אלקטרוניקה בע""מ"
4/27/2025,25000000,פס הארקה לעמוד (7  ברגים),200,יח',200,יח',GR25000691,קבלות סחורה מספק,Main,0,PO25000918,2030420,"נ.חן חשמל בע""מ"
4/27/2025,25000015,"ח""א דו פאזי 10KA C-40 (צ'ינט)",39,יח',39,יח',GR25000690,קבלות סחורה מספק,Main,0,PO24000700,2030420,"נ.חן חשמל בע""מ"
4/27/2025,25001155,צינור מריכף 20,100,יח',100,יח',GR25000681,קבלות סחורה מספק,Main,0,PO25000873,2030503,"רז צ.צ טכני 2003 בע""מ"
4/27/2025,25001362,מאורר 12X12 24VDC,20,יח',20,יח',GR25000683,קבלות סחורה מספק,Main,0,PO25000858,2030071,"ארכה בע""מ"
4/27/2025,26000079,רמקולים,3,יח',3,יח',GR25000689,קבלות סחורה מספק,Main,0,PO25000891,2030190,אדי פתרונות
4/27/2025,28000033,מצבר 12MVR65 65 AH,10,יח',10,יח',GR25000692,קבלות סחורה מספק,Main,0,PO25000880,2030056,"אדוויס אלקטרוניקה בע""מ"
4/28/2025,17000270,כבל HDMI זכר זכר 3 מטר,10,יח',10,יח',GR25000693,קבלות סחורה מספק,Main,0,PO25000910,2030139,"דגן מולטימדיה בע""מ"
4/28/2025,26000078,כבל רשת 1 מ' מסוכך (9729),100,יח',100,יח',GR25000693,קבלות סחורה מספק,Main,0,PO25000916,2030139,"דגן מולטימדיה בע""מ"
4/28/2025,26000179,"כבל רשת RG-45 אורך 50 ס""מ",10,יח',10,יח',GR25000693,קבלות סחורה מספק,Main,0,PO25000916,2030139,"דגן מולטימדיה בע""מ"
4/28/2025,26000190,כבל רשת 3 מ' מסוכך,100,יח',100,יח',GR25000693,קבלות סחורה מספק,Main,0,PO25000916,2030139,"דגן מולטימדיה בע""מ"
4/28/2025,26000212,כבל רשת 10 מטר,100,יח',100,יח',GR25000693,קבלות סחורה מספק,Main,0,PO25000916,2030139,"דגן מולטימדיה בע""מ"
4/29/2025,12000034,"עדשה חלבית קוטר  41.5  ס""מ חץ ישר ושמאלה",10,יח',10,יח',GR25000694,קבלות סחורה מספק,Main,0,PO25000907,2030301,"שיר פלסט בע""מ"
4/29/2025,12000034,"עדשה חלבית קוטר  41.5  ס""מ חץ ישר וימינה",30,יח',30,יח',GR25000694,קבלות סחורה מספק,Main,0,PO25000902,2030301,"שיר פלסט בע""מ"
